google/multiberts-seed_0,P@1,0.32457253099752553
google/multiberts-seed_0,P@10,0.5865261665389572
google/multiberts-seed_1,P@1,0.3067259921436289
google/multiberts-seed_1,P@10,0.588796634204631
google/multiberts-seed_2,P@1,0.3333543311340424
google/multiberts-seed_2,P@10,0.6044877648211037
google/multiberts-seed_3,P@1,0.322007541016894
google/multiberts-seed_3,P@10,0.5863900444619268
google/multiberts-seed_4,P@1,0.32530302791611787
google/multiberts-seed_4,P@10,0.6016699617971605
google/multiberts-seed_5,P@1,0.3282719874135901
google/multiberts-seed_5,P@10,0.6030279760504972
google/multiberts-seed_6,P@1,0.34376903868609127
google/multiberts-seed_6,P@10,0.6112685747920666
google/multiberts-seed_7,P@1,0.309779660301043
google/multiberts-seed_7,P@10,0.5804356110650843
google/multiberts-seed_8,P@1,0.3386897532089217
google/multiberts-seed_8,P@10,0.611757511719657
google/multiberts-seed_9,P@1,0.3327885711480514
google/multiberts-seed_9,P@10,0.6084127019948325
google/multiberts-seed_10,P@1,0.3300502980792366
google/multiberts-seed_10,P@10,0.6058737898091946
google/multiberts-seed_11,P@1,0.3134666511054415
google/multiberts-seed_11,P@10,0.5875685272390213
google/multiberts-seed_12,P@1,0.3114328131856948
google/multiberts-seed_12,P@10,0.5939005850971263
google/multiberts-seed_13,P@1,0.31589330661124604
google/multiberts-seed_13,P@10,0.6044151883123953
google/multiberts-seed_14,P@1,0.33061762780601034
google/multiberts-seed_14,P@10,0.6113055720192048
google/multiberts-seed_15,P@1,0.3223727561439709
google/multiberts-seed_15,P@10,0.5978140515296793
google/multiberts-seed_16,P@1,0.3247790707548099
google/multiberts-seed_16,P@10,0.6021674929378893
google/multiberts-seed_17,P@1,0.32629672825935774
google/multiberts-seed_17,P@10,0.5948174299748079
google/multiberts-seed_18,P@1,0.31027107230545836
google/multiberts-seed_18,P@10,0.5718877272077225
google/multiberts-seed_19,P@1,0.31643099155598126
google/multiberts-seed_19,P@10,0.5911169720414093
google/multiberts-seed_20,P@1,0.32625961066581666
google/multiberts-seed_20,P@10,0.6115249018211754
google/multiberts-seed_21,P@1,0.33038970920502014
google/multiberts-seed_21,P@10,0.5934174148000056
google/multiberts-seed_22,P@1,0.32640608207424743
google/multiberts-seed_22,P@10,0.6032185078773419
google/multiberts-seed_23,P@1,0.3249802511996278
google/multiberts-seed_23,P@10,0.5898130437754366
google/multiberts-seed_24,P@1,0.3280141221666814
google/multiberts-seed_24,P@10,0.6114882408933512
