google/multiberts-seed_0,P@1,0.32306805977847797
google/multiberts-seed_0,P@10,0.5917298605430097
google/multiberts-seed_1,P@1,0.3043847171376547
google/multiberts-seed_1,P@10,0.5904380746912865
google/multiberts-seed_2,P@1,0.32405225412206756
google/multiberts-seed_2,P@10,0.6043945014187816
google/multiberts-seed_3,P@1,0.2967023374671829
google/multiberts-seed_3,P@10,0.5689101406927215
google/multiberts-seed_4,P@1,0.3559500551153831
google/multiberts-seed_4,P@10,0.6229871379972396
google/multiberts-seed_5,P@1,0.3207112967629186
google/multiberts-seed_5,P@10,0.6047514269262456
google/multiberts-seed_6,P@1,0.3113737784733395
google/multiberts-seed_6,P@10,0.5958201256227486
google/multiberts-seed_7,P@1,0.2918017194396116
google/multiberts-seed_7,P@10,0.5764920472805778
google/multiberts-seed_8,P@1,0.32487722132155933
google/multiberts-seed_8,P@10,0.6084678051623208
google/multiberts-seed_9,P@1,0.32308959225805445
google/multiberts-seed_9,P@10,0.6023053143613087
google/multiberts-seed_10,P@1,0.3216078646865793
google/multiberts-seed_10,P@10,0.6052735816986619
google/multiberts-seed_11,P@1,0.3203235105824745
google/multiberts-seed_11,P@10,0.5986361642702903
google/multiberts-seed_12,P@1,0.314361870370185
google/multiberts-seed_12,P@10,0.5963187710831289
google/multiberts-seed_13,P@1,0.31960558753029783
google/multiberts-seed_13,P@10,0.6063189057892056
google/multiberts-seed_14,P@1,0.30786649889939866
google/multiberts-seed_14,P@10,0.6066767023831582
google/multiberts-seed_15,P@1,0.3142122090333205
google/multiberts-seed_15,P@10,0.6020480454550134
google/multiberts-seed_16,P@1,0.32371033803565724
google/multiberts-seed_16,P@10,0.6104725629431563
google/multiberts-seed_17,P@1,0.31988545657458584
google/multiberts-seed_17,P@10,0.5973586721308504
google/multiberts-seed_18,P@1,0.3145171468204596
google/multiberts-seed_18,P@10,0.5815550713028033
google/multiberts-seed_19,P@1,0.31256815830151047
google/multiberts-seed_19,P@10,0.5909879017352516
google/multiberts-seed_20,P@1,0.30863588176553086
google/multiberts-seed_20,P@10,0.6076115155105268
google/multiberts-seed_21,P@1,0.32044140070120347
google/multiberts-seed_21,P@10,0.5893976187218163
google/multiberts-seed_22,P@1,0.32138843640920844
google/multiberts-seed_22,P@10,0.6015108309710686
google/multiberts-seed_23,P@1,0.320772824965365
google/multiberts-seed_23,P@10,0.5860596505697262
google/multiberts-seed_24,P@1,0.3222100253412012
google/multiberts-seed_24,P@10,0.6167250628906167
