google/multiberts-seed_0,P@1,0.3360838935426865
google/multiberts-seed_0,P@10,0.6008760651424481
google/multiberts-seed_1,P@1,0.32039697950335366
google/multiberts-seed_1,P@10,0.5980640423781298
google/multiberts-seed_2,P@1,0.33838483036414724
google/multiberts-seed_2,P@10,0.6133472057622987
google/multiberts-seed_3,P@1,0.32350330561596813
google/multiberts-seed_3,P@10,0.5862011880831343
google/multiberts-seed_4,P@1,0.3345141704528788
google/multiberts-seed_4,P@10,0.615068706944843
google/multiberts-seed_5,P@1,0.3401450692620732
google/multiberts-seed_5,P@10,0.6085112869408452
google/multiberts-seed_6,P@1,0.3144634977691724
google/multiberts-seed_6,P@10,0.5978384876797271
google/multiberts-seed_7,P@1,0.34661208588168413
google/multiberts-seed_7,P@10,0.6078450945058942
google/multiberts-seed_8,P@1,0.345662254642201
google/multiberts-seed_8,P@10,0.6252624647983174
google/multiberts-seed_9,P@1,0.3367011327623151
google/multiberts-seed_9,P@10,0.6132392320884691
google/multiberts-seed_10,P@1,0.3417452520063041
google/multiberts-seed_10,P@10,0.6270452967493293
google/multiberts-seed_11,P@1,0.33267810933962255
google/multiberts-seed_11,P@10,0.6087905828286121
google/multiberts-seed_12,P@1,0.3314460945792972
google/multiberts-seed_12,P@10,0.6133442276376782
google/multiberts-seed_13,P@1,0.32285512015951157
google/multiberts-seed_13,P@10,0.6237454661538211
google/multiberts-seed_14,P@1,0.3332344317671168
google/multiberts-seed_14,P@10,0.6223652426496392
google/multiberts-seed_15,P@1,0.32961535584824947
google/multiberts-seed_15,P@10,0.6137236662714288
google/multiberts-seed_16,P@1,0.33378237183395437
google/multiberts-seed_16,P@10,0.609690080409243
google/multiberts-seed_17,P@1,0.3426366629517384
google/multiberts-seed_17,P@10,0.6149276948955611
google/multiberts-seed_18,P@1,0.32327370896401153
google/multiberts-seed_18,P@10,0.593475600174833
google/multiberts-seed_19,P@1,0.32488703166067084
google/multiberts-seed_19,P@10,0.5995092100474463
google/multiberts-seed_20,P@1,0.32941848212931746
google/multiberts-seed_20,P@10,0.6201248487779054
google/multiberts-seed_21,P@1,0.33786647950157717
google/multiberts-seed_21,P@10,0.6063004388773092
google/multiberts-seed_22,P@1,0.34210448184403813
google/multiberts-seed_22,P@10,0.6215375513266408
google/multiberts-seed_23,P@1,0.3307888067216786
google/multiberts-seed_23,P@10,0.6010365250660185
google/multiberts-seed_24,P@1,0.32860931616423555
google/multiberts-seed_24,P@10,0.6207971613668345
